"Note"	"Residence State"	"Residence State Code"	"Month"	"Month Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	167	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	50	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Leukemia (C91-C95)"	"GR113-040"	77	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	38	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	233	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	44	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"#Anemias (D50-D64)"	"GR113-045"	22	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	272	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	43	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Malnutrition (E40-E46)"	"GR113-048"	42	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"#Parkinson disease (G20-G21)"	"GR113-051"	97	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"#Alzheimer disease (G30)"	"GR113-052"	281	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	2696	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1990	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Hypertensive heart disease (I11)"	"GR113-056"	147	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	32	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	933	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	355	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	12	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	566	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	77	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	489	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Other heart diseases (I26-I51)"	"GR113-064"	872	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Heart failure (I50)"	"GR113-067"	354	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	513	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	108	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	519	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"#Atherosclerosis (I70)"	"GR113-071"	11	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	68	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	28	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	40	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	15	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	128	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Pneumonia (J12-J18)"	"GR113-078"	128	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	399	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Emphysema (J43)"	"GR113-084"	22	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Asthma (J45-J46)"	"GR113-085"	10	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	366	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	71	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	130	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"#Peptic ulcer (K25-K28)"	"GR113-090"	14	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	131	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Alcoholic liver disease (K70)"	"GR113-094"	61	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	70	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	197	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Renal failure (N17-N19)"	"GR113-100"	195	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	25	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	25	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	90	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"All other diseases (Residual) "	"GR113-111"	1104	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	664	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	157	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	142	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	507	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Falls (W00-W19)"	"GR113-118"	110	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	19	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	10	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	312	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	54	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	135	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	62	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	73	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	139	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	123	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	16	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	12	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	10	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	11	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	15	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"#COVID-19 (U07.1)"	"GR113-137"	317	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	30	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"#Septicemia (A40-A41)"	"GR113-010"	136	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	245	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	2019	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	33	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	55	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	50	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	189	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	97	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	136	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	11	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	477	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Malignant melanoma of skin (C43)"	"GR113-028"	20	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Malignant neoplasm of breast (C50)"	"GR113-029"	152	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	20	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	50	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	33	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	103	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	55	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	38	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	66	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	182	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	59	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Leukemia (C91-C95)"	"GR113-040"	77	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	41	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	252	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	57	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"#Anemias (D50-D64)"	"GR113-045"	25	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	261	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	50	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Malnutrition (E40-E46)"	"GR113-048"	48	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"#Parkinson disease (G20-G21)"	"GR113-051"	127	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"#Alzheimer disease (G30)"	"GR113-052"	287	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	2815	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	2094	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	12	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Hypertensive heart disease (I11)"	"GR113-056"	160	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	37	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	958	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	355	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	13	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	590	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	97	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	493	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Other heart diseases (I26-I51)"	"GR113-064"	927	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Heart failure (I50)"	"GR113-067"	382	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	538	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	100	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	524	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"#Atherosclerosis (I70)"	"GR113-071"	18	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	79	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	33	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	46	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	19	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	125	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Pneumonia (J12-J18)"	"GR113-078"	125	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	431	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Emphysema (J43)"	"GR113-084"	32	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	390	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	87	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	143	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	145	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Alcoholic liver disease (K70)"	"GR113-094"	72	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	73	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	10	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	209	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Renal failure (N17-N19)"	"GR113-100"	205	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	33	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	24	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	118	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"All other diseases (Residual) "	"GR113-111"	1149	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	719	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	142	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	132	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	577	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Falls (W00-W19)"	"GR113-118"	134	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	26	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	350	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	64	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	109	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	56	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	53	Not Applicable	Not Applicable
