"Notes"	"Residence State"	"Residence State Code"	"UCD - ICD Chapter"	"UCD - ICD Chapter Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Illinois"	"17"	"Diseases of the digestive system"	"K00-K92"	"Jan., 2023 (provisional)"	"2023/01"	402	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the digestive system"	"K00-K92"	"Feb., 2023 (provisional)"	"2023/02"	337	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the digestive system"	"K00-K92"	"Mar., 2023 (provisional)"	"2023/03"	330	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the digestive system"	"K00-K92"	"Apr., 2023 (provisional)"	"2023/04"	350	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the digestive system"	"K00-K92"	"May, 2023 (provisional)"	"2023/05"	386	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the digestive system"	"K00-K92"	"Jun., 2023 (provisional)"	"2023/06"	278	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the digestive system"	"K00-K92"	"Jul., 2023 (provisional)"	"2023/07"	364	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the digestive system"	"K00-K92"	"Aug., 2023 (provisional)"	"2023/08"	366	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the digestive system"	"K00-K92"	"Sep., 2023 (provisional)"	"2023/09"	373	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the digestive system"	"K00-K92"	"Oct., 2023 (provisional)"	"2023/10"	377	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the digestive system"	"K00-K92"	"Nov., 2023 (provisional)"	"2023/11"	368	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the digestive system"	"K00-K92"	"Dec., 2023 (provisional)"	"2023/12"	398	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the digestive system"	"K00-K92"	"Jan., 2024 (provisional)"	"2024/01"	402	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the digestive system"	"K00-K92"	"Feb., 2024 (provisional)"	"2024/02"	339	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the digestive system"	"K00-K92"	"Mar., 2024 (provisional)"	"2024/03"	370	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the digestive system"	"K00-K92"	"Apr., 2024 (provisional)"	"2024/04"	371	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the digestive system"	"K00-K92"	"May, 2024 (provisional)"	"2024/05"	373	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the digestive system"	"K00-K92"	"Jun., 2024 (provisional)"	"2024/06"	352	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the digestive system"	"K00-K92"	"Jul., 2024 (provisional)"	"2024/07"	340	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the digestive system"	"K00-K92"	"Aug., 2024 (provisional)"	"2024/08"	382	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the digestive system"	"K00-K92"	"Sep., 2024 (provisional)"	"2024/09"	325	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the digestive system"	"K00-K92"	"Oct., 2024 (provisional)"	"2024/10"	327	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the digestive system"	"K00-K92"	"Nov., 2024 (provisional and partial)"	"2024/11"	16	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Jan., 2020"	"2020/01"	13	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Feb., 2020"	"2020/02"	21	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Mar., 2020"	"2020/03"	17	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Apr., 2020"	"2020/04"	18	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"May, 2020"	"2020/05"	20	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Jun., 2020"	"2020/06"	13	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Jul., 2020"	"2020/07"	12	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Aug., 2020"	"2020/08"	17	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Sep., 2020"	"2020/09"	15	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Oct., 2020"	"2020/10"	21	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Nov., 2020"	"2020/11"	14	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Dec., 2020"	"2020/12"	20	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Jan., 2021"	"2021/01"	26	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Feb., 2021"	"2021/02"	17	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Mar., 2021"	"2021/03"	18	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Apr., 2021"	"2021/04"	17	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"May, 2021"	"2021/05"	18	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Jun., 2021"	"2021/06"	14	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Jul., 2021"	"2021/07"	19	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Aug., 2021"	"2021/08"	21	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Sep., 2021"	"2021/09"	13	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Oct., 2021"	"2021/10"	17	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Nov., 2021"	"2021/11"	26	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Dec., 2021"	"2021/12"	13	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Jan., 2022"	"2022/01"	19	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Feb., 2022"	"2022/02"	22	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Mar., 2022"	"2022/03"	21	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Apr., 2022"	"2022/04"	18	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"May, 2022"	"2022/05"	22	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Jun., 2022"	"2022/06"	26	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Jul., 2022"	"2022/07"	20	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Aug., 2022"	"2022/08"	24	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Sep., 2022"	"2022/09"	15	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Oct., 2022"	"2022/10"	20	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Nov., 2022"	"2022/11"	20	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Dec., 2022"	"2022/12"	17	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Jan., 2023 (provisional)"	"2023/01"	28	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Feb., 2023 (provisional)"	"2023/02"	16	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Mar., 2023 (provisional)"	"2023/03"	22	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Apr., 2023 (provisional)"	"2023/04"	22	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"May, 2023 (provisional)"	"2023/05"	18	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Jun., 2023 (provisional)"	"2023/06"	26	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Jul., 2023 (provisional)"	"2023/07"	28	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Aug., 2023 (provisional)"	"2023/08"	27	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Sep., 2023 (provisional)"	"2023/09"	22	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Oct., 2023 (provisional)"	"2023/10"	24	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Nov., 2023 (provisional)"	"2023/11"	23	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Dec., 2023 (provisional)"	"2023/12"	27	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Jan., 2024 (provisional)"	"2024/01"	24	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Feb., 2024 (provisional)"	"2024/02"	19	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Mar., 2024 (provisional)"	"2024/03"	18	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Apr., 2024 (provisional)"	"2024/04"	19	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"May, 2024 (provisional)"	"2024/05"	22	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Jun., 2024 (provisional)"	"2024/06"	20	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Jul., 2024 (provisional)"	"2024/07"	24	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Aug., 2024 (provisional)"	"2024/08"	15	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Sep., 2024 (provisional)"	"2024/09"	24	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Oct., 2024 (provisional)"	"2024/10"	12	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Jan., 2020"	"2020/01"	58	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Feb., 2020"	"2020/02"	46	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Mar., 2020"	"2020/03"	40	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Apr., 2020"	"2020/04"	46	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"May, 2020"	"2020/05"	39	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Jun., 2020"	"2020/06"	29	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Jul., 2020"	"2020/07"	44	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Aug., 2020"	"2020/08"	55	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Sep., 2020"	"2020/09"	48	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Oct., 2020"	"2020/10"	41	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Nov., 2020"	"2020/11"	51	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Dec., 2020"	"2020/12"	56	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Jan., 2021"	"2021/01"	58	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Feb., 2021"	"2021/02"	54	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Mar., 2021"	"2021/03"	42	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Apr., 2021"	"2021/04"	54	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"May, 2021"	"2021/05"	44	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Jun., 2021"	"2021/06"	43	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Jul., 2021"	"2021/07"	58	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Aug., 2021"	"2021/08"	41	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Sep., 2021"	"2021/09"	40	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Oct., 2021"	"2021/10"	47	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Nov., 2021"	"2021/11"	47	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Dec., 2021"	"2021/12"	42	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Jan., 2022"	"2022/01"	52	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Feb., 2022"	"2022/02"	45	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Mar., 2022"	"2022/03"	54	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Apr., 2022"	"2022/04"	41	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"May, 2022"	"2022/05"	47	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Jun., 2022"	"2022/06"	49	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Jul., 2022"	"2022/07"	53	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Aug., 2022"	"2022/08"	41	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Sep., 2022"	"2022/09"	48	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Oct., 2022"	"2022/10"	39	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Nov., 2022"	"2022/11"	53	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Dec., 2022"	"2022/12"	55	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Jan., 2023 (provisional)"	"2023/01"	43	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Feb., 2023 (provisional)"	"2023/02"	48	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Mar., 2023 (provisional)"	"2023/03"	44	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Apr., 2023 (provisional)"	"2023/04"	54	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"May, 2023 (provisional)"	"2023/05"	41	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Jun., 2023 (provisional)"	"2023/06"	42	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Jul., 2023 (provisional)"	"2023/07"	43	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Aug., 2023 (provisional)"	"2023/08"	38	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Sep., 2023 (provisional)"	"2023/09"	40	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Oct., 2023 (provisional)"	"2023/10"	39	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Nov., 2023 (provisional)"	"2023/11"	45	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Dec., 2023 (provisional)"	"2023/12"	44	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Jan., 2024 (provisional)"	"2024/01"	54	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Feb., 2024 (provisional)"	"2024/02"	40	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Mar., 2024 (provisional)"	"2024/03"	53	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Apr., 2024 (provisional)"	"2024/04"	57	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"May, 2024 (provisional)"	"2024/05"	53	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Jun., 2024 (provisional)"	"2024/06"	43	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Jul., 2024 (provisional)"	"2024/07"	42	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Aug., 2024 (provisional)"	"2024/08"	47	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Sep., 2024 (provisional)"	"2024/09"	45	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Oct., 2024 (provisional)"	"2024/10"	46	Not Applicable	Not Applicable
	"Illinois"	"17"	"Diseases of the genitourinary system"	"N00-N98"	"Jan., 2020"	"2020/01"	348	Not Applicable	Not Applicable
