"Notes"	"Residence State"	"Residence State Code"	"Month"	"Month Code"	"UCD - Injury Intent"	"UCD - Injury Intent Code"	Deaths	Population	Crude Rate
	"Indiana"	"18"	"Dec., 2022"	"2022/12"	"Undetermined "	"4"	16	Not Applicable	Not Applicable
	"Indiana"	"18"	"Dec., 2022"	"2022/12"	"Non-Injury, no intent classified"	"9"	6519	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jan., 2023 (provisional)"	"2023/01"	"Unintentional"	"1"	416	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jan., 2023 (provisional)"	"2023/01"	"Suicide"	"2"	93	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jan., 2023 (provisional)"	"2023/01"	"Homicide"	"3"	47	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jan., 2023 (provisional)"	"2023/01"	"Undetermined "	"4"	15	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jan., 2023 (provisional)"	"2023/01"	"Non-Injury, no intent classified"	"9"	5822	Not Applicable	Not Applicable
	"Indiana"	"18"	"Feb., 2023 (provisional)"	"2023/02"	"Unintentional"	"1"	345	Not Applicable	Not Applicable
	"Indiana"	"18"	"Feb., 2023 (provisional)"	"2023/02"	"Suicide"	"2"	94	Not Applicable	Not Applicable
	"Indiana"	"18"	"Feb., 2023 (provisional)"	"2023/02"	"Homicide"	"3"	45	Not Applicable	Not Applicable
	"Indiana"	"18"	"Feb., 2023 (provisional)"	"2023/02"	"Undetermined "	"4"	20	Not Applicable	Not Applicable
	"Indiana"	"18"	"Feb., 2023 (provisional)"	"2023/02"	"Non-Injury, no intent classified"	"9"	4940	Not Applicable	Not Applicable
	"Indiana"	"18"	"Mar., 2023 (provisional)"	"2023/03"	"Unintentional"	"1"	366	Not Applicable	Not Applicable
	"Indiana"	"18"	"Mar., 2023 (provisional)"	"2023/03"	"Suicide"	"2"	96	Not Applicable	Not Applicable
	"Indiana"	"18"	"Mar., 2023 (provisional)"	"2023/03"	"Homicide"	"3"	40	Not Applicable	Not Applicable
	"Indiana"	"18"	"Mar., 2023 (provisional)"	"2023/03"	"Undetermined "	"4"	19	Not Applicable	Not Applicable
	"Indiana"	"18"	"Mar., 2023 (provisional)"	"2023/03"	"Non-Injury, no intent classified"	"9"	5538	Not Applicable	Not Applicable
	"Indiana"	"18"	"Apr., 2023 (provisional)"	"2023/04"	"Unintentional"	"1"	383	Not Applicable	Not Applicable
	"Indiana"	"18"	"Apr., 2023 (provisional)"	"2023/04"	"Suicide"	"2"	101	Not Applicable	Not Applicable
	"Indiana"	"18"	"Apr., 2023 (provisional)"	"2023/04"	"Homicide"	"3"	40	Not Applicable	Not Applicable
	"Indiana"	"18"	"Apr., 2023 (provisional)"	"2023/04"	"Undetermined "	"4"	18	Not Applicable	Not Applicable
	"Indiana"	"18"	"Apr., 2023 (provisional)"	"2023/04"	"Non-Injury, no intent classified"	"9"	5240	Not Applicable	Not Applicable
	"Indiana"	"18"	"May, 2023 (provisional)"	"2023/05"	"Unintentional"	"1"	379	Not Applicable	Not Applicable
	"Indiana"	"18"	"May, 2023 (provisional)"	"2023/05"	"Suicide"	"2"	106	Not Applicable	Not Applicable
	"Indiana"	"18"	"May, 2023 (provisional)"	"2023/05"	"Homicide"	"3"	44	Not Applicable	Not Applicable
	"Indiana"	"18"	"May, 2023 (provisional)"	"2023/05"	"Undetermined "	"4"	18	Not Applicable	Not Applicable
	"Indiana"	"18"	"May, 2023 (provisional)"	"2023/05"	"Non-Injury, no intent classified"	"9"	5205	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jun., 2023 (provisional)"	"2023/06"	"Unintentional"	"1"	356	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jun., 2023 (provisional)"	"2023/06"	"Suicide"	"2"	97	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jun., 2023 (provisional)"	"2023/06"	"Homicide"	"3"	45	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jun., 2023 (provisional)"	"2023/06"	"Undetermined "	"4"	19	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jun., 2023 (provisional)"	"2023/06"	"Non-Injury, no intent classified"	"9"	4974	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jul., 2023 (provisional)"	"2023/07"	"Unintentional"	"1"	425	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jul., 2023 (provisional)"	"2023/07"	"Suicide"	"2"	97	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jul., 2023 (provisional)"	"2023/07"	"Homicide"	"3"	41	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jul., 2023 (provisional)"	"2023/07"	"Undetermined "	"4"	21	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jul., 2023 (provisional)"	"2023/07"	"Non-Injury, no intent classified"	"9"	4933	Not Applicable	Not Applicable
	"Indiana"	"18"	"Aug., 2023 (provisional)"	"2023/08"	"Unintentional"	"1"	414	Not Applicable	Not Applicable
	"Indiana"	"18"	"Aug., 2023 (provisional)"	"2023/08"	"Suicide"	"2"	107	Not Applicable	Not Applicable
	"Indiana"	"18"	"Aug., 2023 (provisional)"	"2023/08"	"Homicide"	"3"	52	Not Applicable	Not Applicable
	"Indiana"	"18"	"Aug., 2023 (provisional)"	"2023/08"	"Undetermined "	"4"	11	Not Applicable	Not Applicable
	"Indiana"	"18"	"Aug., 2023 (provisional)"	"2023/08"	"Non-Injury, no intent classified"	"9"	5042	Not Applicable	Not Applicable
	"Indiana"	"18"	"Sep., 2023 (provisional)"	"2023/09"	"Unintentional"	"1"	400	Not Applicable	Not Applicable
	"Indiana"	"18"	"Sep., 2023 (provisional)"	"2023/09"	"Suicide"	"2"	83	Not Applicable	Not Applicable
	"Indiana"	"18"	"Sep., 2023 (provisional)"	"2023/09"	"Homicide"	"3"	38	Not Applicable	Not Applicable
	"Indiana"	"18"	"Sep., 2023 (provisional)"	"2023/09"	"Undetermined "	"4"	11	Not Applicable	Not Applicable
	"Indiana"	"18"	"Sep., 2023 (provisional)"	"2023/09"	"Non-Injury, no intent classified"	"9"	5084	Not Applicable	Not Applicable
	"Indiana"	"18"	"Oct., 2023 (provisional)"	"2023/10"	"Unintentional"	"1"	379	Not Applicable	Not Applicable
	"Indiana"	"18"	"Oct., 2023 (provisional)"	"2023/10"	"Suicide"	"2"	110	Not Applicable	Not Applicable
	"Indiana"	"18"	"Oct., 2023 (provisional)"	"2023/10"	"Homicide"	"3"	45	Not Applicable	Not Applicable
	"Indiana"	"18"	"Oct., 2023 (provisional)"	"2023/10"	"Undetermined "	"4"	17	Not Applicable	Not Applicable
	"Indiana"	"18"	"Oct., 2023 (provisional)"	"2023/10"	"Non-Injury, no intent classified"	"9"	5333	Not Applicable	Not Applicable
	"Indiana"	"18"	"Nov., 2023 (provisional)"	"2023/11"	"Unintentional"	"1"	362	Not Applicable	Not Applicable
	"Indiana"	"18"	"Nov., 2023 (provisional)"	"2023/11"	"Suicide"	"2"	104	Not Applicable	Not Applicable
	"Indiana"	"18"	"Nov., 2023 (provisional)"	"2023/11"	"Homicide"	"3"	42	Not Applicable	Not Applicable
	"Indiana"	"18"	"Nov., 2023 (provisional)"	"2023/11"	"Undetermined "	"4"	22	Not Applicable	Not Applicable
	"Indiana"	"18"	"Nov., 2023 (provisional)"	"2023/11"	"Non-Injury, no intent classified"	"9"	5363	Not Applicable	Not Applicable
	"Indiana"	"18"	"Dec., 2023 (provisional)"	"2023/12"	"Unintentional"	"1"	335	Not Applicable	Not Applicable
	"Indiana"	"18"	"Dec., 2023 (provisional)"	"2023/12"	"Suicide"	"2"	99	Not Applicable	Not Applicable
	"Indiana"	"18"	"Dec., 2023 (provisional)"	"2023/12"	"Homicide"	"3"	44	Not Applicable	Not Applicable
	"Indiana"	"18"	"Dec., 2023 (provisional)"	"2023/12"	"Undetermined "	"4"	15	Not Applicable	Not Applicable
	"Indiana"	"18"	"Dec., 2023 (provisional)"	"2023/12"	"Non-Injury, no intent classified"	"9"	5963	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jan., 2024 (provisional)"	"2024/01"	"Unintentional"	"1"	350	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jan., 2024 (provisional)"	"2024/01"	"Suicide"	"2"	88	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jan., 2024 (provisional)"	"2024/01"	"Homicide"	"3"	47	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jan., 2024 (provisional)"	"2024/01"	"Undetermined "	"4"	15	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jan., 2024 (provisional)"	"2024/01"	"Non-Injury, no intent classified"	"9"	6096	Not Applicable	Not Applicable
	"Indiana"	"18"	"Feb., 2024 (provisional)"	"2024/02"	"Unintentional"	"1"	314	Not Applicable	Not Applicable
	"Indiana"	"18"	"Feb., 2024 (provisional)"	"2024/02"	"Suicide"	"2"	78	Not Applicable	Not Applicable
	"Indiana"	"18"	"Feb., 2024 (provisional)"	"2024/02"	"Homicide"	"3"	32	Not Applicable	Not Applicable
	"Indiana"	"18"	"Feb., 2024 (provisional)"	"2024/02"	"Undetermined "	"4"	17	Not Applicable	Not Applicable
	"Indiana"	"18"	"Feb., 2024 (provisional)"	"2024/02"	"Non-Injury, no intent classified"	"9"	5284	Not Applicable	Not Applicable
	"Indiana"	"18"	"Mar., 2024 (provisional)"	"2024/03"	"Unintentional"	"1"	348	Not Applicable	Not Applicable
	"Indiana"	"18"	"Mar., 2024 (provisional)"	"2024/03"	"Suicide"	"2"	95	Not Applicable	Not Applicable
	"Indiana"	"18"	"Mar., 2024 (provisional)"	"2024/03"	"Homicide"	"3"	44	Not Applicable	Not Applicable
	"Indiana"	"18"	"Mar., 2024 (provisional)"	"2024/03"	"Non-Injury, no intent classified"	"9"	5555	Not Applicable	Not Applicable
	"Indiana"	"18"	"Apr., 2024 (provisional)"	"2024/04"	"Unintentional"	"1"	334	Not Applicable	Not Applicable
	"Indiana"	"18"	"Apr., 2024 (provisional)"	"2024/04"	"Suicide"	"2"	105	Not Applicable	Not Applicable
	"Indiana"	"18"	"Apr., 2024 (provisional)"	"2024/04"	"Homicide"	"3"	37	Not Applicable	Not Applicable
	"Indiana"	"18"	"Apr., 2024 (provisional)"	"2024/04"	"Undetermined "	"4"	16	Not Applicable	Not Applicable
	"Indiana"	"18"	"Apr., 2024 (provisional)"	"2024/04"	"Non-Injury, no intent classified"	"9"	5058	Not Applicable	Not Applicable
	"Indiana"	"18"	"May, 2024 (provisional)"	"2024/05"	"Unintentional"	"1"	123	Not Applicable	Not Applicable
	"Indiana"	"18"	"May, 2024 (provisional)"	"2024/05"	"Suicide"	"2"	43	Not Applicable	Not Applicable
	"Indiana"	"18"	"May, 2024 (provisional)"	"2024/05"	"Homicide"	"3"	21	Not Applicable	Not Applicable
	"Indiana"	"18"	"May, 2024 (provisional)"	"2024/05"	"Non-Injury, no intent classified"	"9"	5428	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jun., 2024 (provisional)"	"2024/06"	"Non-Injury, no intent classified"	"9"	5476	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jul., 2024 (provisional)"	"2024/07"	"Non-Injury, no intent classified"	"9"	5457	Not Applicable	Not Applicable
	"Indiana"	"18"	"Aug., 2024 (provisional)"	"2024/08"	"Non-Injury, no intent classified"	"9"	5639	Not Applicable	Not Applicable
	"Indiana"	"18"	"Sep., 2024 (provisional)"	"2024/09"	"Non-Injury, no intent classified"	"9"	5262	Not Applicable	Not Applicable
	"Indiana"	"18"	"Oct., 2024 (provisional)"	"2024/10"	"Non-Injury, no intent classified"	"9"	4100	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jan., 2020"	"2020/01"	"Unintentional"	"1"	123	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jan., 2020"	"2020/01"	"Suicide"	"2"	44	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jan., 2020"	"2020/01"	"Homicide"	"3"	14	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jan., 2020"	"2020/01"	"Non-Injury, no intent classified"	"9"	2662	Not Applicable	Not Applicable
	"Iowa"	"19"	"Feb., 2020"	"2020/02"	"Unintentional"	"1"	128	Not Applicable	Not Applicable
	"Iowa"	"19"	"Feb., 2020"	"2020/02"	"Suicide"	"2"	63	Not Applicable	Not Applicable
	"Iowa"	"19"	"Feb., 2020"	"2020/02"	"Non-Injury, no intent classified"	"9"	2484	Not Applicable	Not Applicable
	"Iowa"	"19"	"Mar., 2020"	"2020/03"	"Unintentional"	"1"	118	Not Applicable	Not Applicable
	"Iowa"	"19"	"Mar., 2020"	"2020/03"	"Suicide"	"2"	43	Not Applicable	Not Applicable
	"Iowa"	"19"	"Mar., 2020"	"2020/03"	"Non-Injury, no intent classified"	"9"	2570	Not Applicable	Not Applicable
	"Iowa"	"19"	"Apr., 2020"	"2020/04"	"Unintentional"	"1"	109	Not Applicable	Not Applicable
	"Iowa"	"19"	"Apr., 2020"	"2020/04"	"Suicide"	"2"	45	Not Applicable	Not Applicable
	"Iowa"	"19"	"Apr., 2020"	"2020/04"	"Non-Injury, no intent classified"	"9"	2513	Not Applicable	Not Applicable
	"Iowa"	"19"	"May, 2020"	"2020/05"	"Unintentional"	"1"	119	Not Applicable	Not Applicable
	"Iowa"	"19"	"May, 2020"	"2020/05"	"Suicide"	"2"	39	Not Applicable	Not Applicable
	"Iowa"	"19"	"May, 2020"	"2020/05"	"Homicide"	"3"	13	Not Applicable	Not Applicable
	"Iowa"	"19"	"May, 2020"	"2020/05"	"Non-Injury, no intent classified"	"9"	2715	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jun., 2020"	"2020/06"	"Unintentional"	"1"	125	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jun., 2020"	"2020/06"	"Suicide"	"2"	52	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jun., 2020"	"2020/06"	"Homicide"	"3"	15	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jun., 2020"	"2020/06"	"Non-Injury, no intent classified"	"9"	2329	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jul., 2020"	"2020/07"	"Unintentional"	"1"	155	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jul., 2020"	"2020/07"	"Suicide"	"2"	46	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jul., 2020"	"2020/07"	"Homicide"	"3"	11	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jul., 2020"	"2020/07"	"Non-Injury, no intent classified"	"9"	2503	Not Applicable	Not Applicable
	"Iowa"	"19"	"Aug., 2020"	"2020/08"	"Unintentional"	"1"	186	Not Applicable	Not Applicable
	"Iowa"	"19"	"Aug., 2020"	"2020/08"	"Suicide"	"2"	50	Not Applicable	Not Applicable
	"Iowa"	"19"	"Aug., 2020"	"2020/08"	"Non-Injury, no intent classified"	"9"	2650	Not Applicable	Not Applicable
	"Iowa"	"19"	"Sep., 2020"	"2020/09"	"Unintentional"	"1"	155	Not Applicable	Not Applicable
	"Iowa"	"19"	"Sep., 2020"	"2020/09"	"Suicide"	"2"	54	Not Applicable	Not Applicable
	"Iowa"	"19"	"Sep., 2020"	"2020/09"	"Homicide"	"3"	12	Not Applicable	Not Applicable
	"Iowa"	"19"	"Sep., 2020"	"2020/09"	"Non-Injury, no intent classified"	"9"	2556	Not Applicable	Not Applicable
	"Iowa"	"19"	"Oct., 2020"	"2020/10"	"Unintentional"	"1"	148	Not Applicable	Not Applicable
	"Iowa"	"19"	"Oct., 2020"	"2020/10"	"Suicide"	"2"	46	Not Applicable	Not Applicable
	"Iowa"	"19"	"Oct., 2020"	"2020/10"	"Non-Injury, no intent classified"	"9"	3056	Not Applicable	Not Applicable
	"Iowa"	"19"	"Nov., 2020"	"2020/11"	"Unintentional"	"1"	135	Not Applicable	Not Applicable
	"Iowa"	"19"	"Nov., 2020"	"2020/11"	"Suicide"	"2"	35	Not Applicable	Not Applicable
	"Iowa"	"19"	"Nov., 2020"	"2020/11"	"Non-Injury, no intent classified"	"9"	3860	Not Applicable	Not Applicable
	"Iowa"	"19"	"Dec., 2020"	"2020/12"	"Unintentional"	"1"	146	Not Applicable	Not Applicable
	"Iowa"	"19"	"Dec., 2020"	"2020/12"	"Suicide"	"2"	35	Not Applicable	Not Applicable
	"Iowa"	"19"	"Dec., 2020"	"2020/12"	"Non-Injury, no intent classified"	"9"	3730	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jan., 2021"	"2021/01"	"Unintentional"	"1"	149	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jan., 2021"	"2021/01"	"Suicide"	"2"	48	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jan., 2021"	"2021/01"	"Non-Injury, no intent classified"	"9"	3120	Not Applicable	Not Applicable
	"Iowa"	"19"	"Feb., 2021"	"2021/02"	"Unintentional"	"1"	116	Not Applicable	Not Applicable
	"Iowa"	"19"	"Feb., 2021"	"2021/02"	"Suicide"	"2"	32	Not Applicable	Not Applicable
	"Iowa"	"19"	"Feb., 2021"	"2021/02"	"Homicide"	"3"	12	Not Applicable	Not Applicable
	"Iowa"	"19"	"Feb., 2021"	"2021/02"	"Non-Injury, no intent classified"	"9"	2375	Not Applicable	Not Applicable
	"Iowa"	"19"	"Mar., 2021"	"2021/03"	"Unintentional"	"1"	131	Not Applicable	Not Applicable
	"Iowa"	"19"	"Mar., 2021"	"2021/03"	"Suicide"	"2"	37	Not Applicable	Not Applicable
	"Iowa"	"19"	"Mar., 2021"	"2021/03"	"Non-Injury, no intent classified"	"9"	2314	Not Applicable	Not Applicable
	"Iowa"	"19"	"Apr., 2021"	"2021/04"	"Unintentional"	"1"	147	Not Applicable	Not Applicable
	"Iowa"	"19"	"Apr., 2021"	"2021/04"	"Suicide"	"2"	34	Not Applicable	Not Applicable
	"Iowa"	"19"	"Apr., 2021"	"2021/04"	"Non-Injury, no intent classified"	"9"	2417	Not Applicable	Not Applicable
	"Iowa"	"19"	"May, 2021"	"2021/05"	"Unintentional"	"1"	172	Not Applicable	Not Applicable
	"Iowa"	"19"	"May, 2021"	"2021/05"	"Suicide"	"2"	49	Not Applicable	Not Applicable
	"Iowa"	"19"	"May, 2021"	"2021/05"	"Non-Injury, no intent classified"	"9"	2296	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jun., 2021"	"2021/06"	"Unintentional"	"1"	135	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jun., 2021"	"2021/06"	"Suicide"	"2"	50	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jun., 2021"	"2021/06"	"Non-Injury, no intent classified"	"9"	2232	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jul., 2021"	"2021/07"	"Unintentional"	"1"	161	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jul., 2021"	"2021/07"	"Suicide"	"2"	58	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jul., 2021"	"2021/07"	"Non-Injury, no intent classified"	"9"	2287	Not Applicable	Not Applicable
	"Iowa"	"19"	"Aug., 2021"	"2021/08"	"Unintentional"	"1"	147	Not Applicable	Not Applicable
	"Iowa"	"19"	"Aug., 2021"	"2021/08"	"Suicide"	"2"	56	Not Applicable	Not Applicable
	"Iowa"	"19"	"Aug., 2021"	"2021/08"	"Non-Injury, no intent classified"	"9"	2546	Not Applicable	Not Applicable
	"Iowa"	"19"	"Sep., 2021"	"2021/09"	"Unintentional"	"1"	140	Not Applicable	Not Applicable
	"Iowa"	"19"	"Sep., 2021"	"2021/09"	"Suicide"	"2"	54	Not Applicable	Not Applicable
	"Iowa"	"19"	"Sep., 2021"	"2021/09"	"Non-Injury, no intent classified"	"9"	2833	Not Applicable	Not Applicable
	"Iowa"	"19"	"Oct., 2021"	"2021/10"	"Unintentional"	"1"	128	Not Applicable	Not Applicable
	"Iowa"	"19"	"Oct., 2021"	"2021/10"	"Suicide"	"2"	41	Not Applicable	Not Applicable
	"Iowa"	"19"	"Oct., 2021"	"2021/10"	"Homicide"	"3"	14	Not Applicable	Not Applicable
	"Iowa"	"19"	"Oct., 2021"	"2021/10"	"Non-Injury, no intent classified"	"9"	3017	Not Applicable	Not Applicable
	"Iowa"	"19"	"Nov., 2021"	"2021/11"	"Unintentional"	"1"	150	Not Applicable	Not Applicable
	"Iowa"	"19"	"Nov., 2021"	"2021/11"	"Suicide"	"2"	43	Not Applicable	Not Applicable
	"Iowa"	"19"	"Nov., 2021"	"2021/11"	"Non-Injury, no intent classified"	"9"	2972	Not Applicable	Not Applicable
	"Iowa"	"19"	"Dec., 2021"	"2021/12"	"Unintentional"	"1"	169	Not Applicable	Not Applicable
	"Iowa"	"19"	"Dec., 2021"	"2021/12"	"Suicide"	"2"	47	Not Applicable	Not Applicable
	"Iowa"	"19"	"Dec., 2021"	"2021/12"	"Non-Injury, no intent classified"	"9"	3377	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jan., 2022"	"2022/01"	"Unintentional"	"1"	156	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jan., 2022"	"2022/01"	"Suicide"	"2"	35	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jan., 2022"	"2022/01"	"Non-Injury, no intent classified"	"9"	3466	Not Applicable	Not Applicable
	"Iowa"	"19"	"Feb., 2022"	"2022/02"	"Unintentional"	"1"	148	Not Applicable	Not Applicable
	"Iowa"	"19"	"Feb., 2022"	"2022/02"	"Suicide"	"2"	39	Not Applicable	Not Applicable
	"Iowa"	"19"	"Feb., 2022"	"2022/02"	"Non-Injury, no intent classified"	"9"	2754	Not Applicable	Not Applicable
	"Iowa"	"19"	"Mar., 2022"	"2022/03"	"Unintentional"	"1"	160	Not Applicable	Not Applicable
	"Iowa"	"19"	"Mar., 2022"	"2022/03"	"Suicide"	"2"	41	Not Applicable	Not Applicable
	"Iowa"	"19"	"Mar., 2022"	"2022/03"	"Non-Injury, no intent classified"	"9"	2591	Not Applicable	Not Applicable
	"Iowa"	"19"	"Apr., 2022"	"2022/04"	"Unintentional"	"1"	148	Not Applicable	Not Applicable
	"Iowa"	"19"	"Apr., 2022"	"2022/04"	"Suicide"	"2"	38	Not Applicable	Not Applicable
	"Iowa"	"19"	"Apr., 2022"	"2022/04"	"Non-Injury, no intent classified"	"9"	2375	Not Applicable	Not Applicable
	"Iowa"	"19"	"May, 2022"	"2022/05"	"Unintentional"	"1"	146	Not Applicable	Not Applicable
	"Iowa"	"19"	"May, 2022"	"2022/05"	"Suicide"	"2"	66	Not Applicable	Not Applicable
	"Iowa"	"19"	"May, 2022"	"2022/05"	"Non-Injury, no intent classified"	"9"	2421	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jun., 2022"	"2022/06"	"Unintentional"	"1"	143	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jun., 2022"	"2022/06"	"Suicide"	"2"	53	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jun., 2022"	"2022/06"	"Non-Injury, no intent classified"	"9"	2470	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jul., 2022"	"2022/07"	"Unintentional"	"1"	151	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jul., 2022"	"2022/07"	"Suicide"	"2"	65	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jul., 2022"	"2022/07"	"Homicide"	"3"	11	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jul., 2022"	"2022/07"	"Non-Injury, no intent classified"	"9"	2393	Not Applicable	Not Applicable
	"Iowa"	"19"	"Aug., 2022"	"2022/08"	"Unintentional"	"1"	167	Not Applicable	Not Applicable
	"Iowa"	"19"	"Aug., 2022"	"2022/08"	"Suicide"	"2"	51	Not Applicable	Not Applicable
	"Iowa"	"19"	"Aug., 2022"	"2022/08"	"Homicide"	"3"	11	Not Applicable	Not Applicable
	"Iowa"	"19"	"Aug., 2022"	"2022/08"	"Non-Injury, no intent classified"	"9"	2485	Not Applicable	Not Applicable
	"Iowa"	"19"	"Sep., 2022"	"2022/09"	"Unintentional"	"1"	150	Not Applicable	Not Applicable
	"Iowa"	"19"	"Sep., 2022"	"2022/09"	"Suicide"	"2"	47	Not Applicable	Not Applicable
	"Iowa"	"19"	"Sep., 2022"	"2022/09"	"Non-Injury, no intent classified"	"9"	2455	Not Applicable	Not Applicable
	"Iowa"	"19"	"Oct., 2022"	"2022/10"	"Unintentional"	"1"	155	Not Applicable	Not Applicable
	"Iowa"	"19"	"Oct., 2022"	"2022/10"	"Suicide"	"2"	48	Not Applicable	Not Applicable
	"Iowa"	"19"	"Oct., 2022"	"2022/10"	"Non-Injury, no intent classified"	"9"	2514	Not Applicable	Not Applicable
	"Iowa"	"19"	"Nov., 2022"	"2022/11"	"Unintentional"	"1"	166	Not Applicable	Not Applicable
	"Iowa"	"19"	"Nov., 2022"	"2022/11"	"Suicide"	"2"	45	Not Applicable	Not Applicable
	"Iowa"	"19"	"Nov., 2022"	"2022/11"	"Non-Injury, no intent classified"	"9"	2473	Not Applicable	Not Applicable
	"Iowa"	"19"	"Dec., 2022"	"2022/12"	"Unintentional"	"1"	155	Not Applicable	Not Applicable
	"Iowa"	"19"	"Dec., 2022"	"2022/12"	"Suicide"	"2"	62	Not Applicable	Not Applicable
	"Iowa"	"19"	"Dec., 2022"	"2022/12"	"Non-Injury, no intent classified"	"9"	2998	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jan., 2023 (provisional)"	"2023/01"	"Unintentional"	"1"	134	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jan., 2023 (provisional)"	"2023/01"	"Suicide"	"2"	34	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jan., 2023 (provisional)"	"2023/01"	"Homicide"	"3"	20	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jan., 2023 (provisional)"	"2023/01"	"Non-Injury, no intent classified"	"9"	2845	Not Applicable	Not Applicable
	"Iowa"	"19"	"Feb., 2023 (provisional)"	"2023/02"	"Unintentional"	"1"	138	Not Applicable	Not Applicable
	"Iowa"	"19"	"Feb., 2023 (provisional)"	"2023/02"	"Suicide"	"2"	49	Not Applicable	Not Applicable
	"Iowa"	"19"	"Feb., 2023 (provisional)"	"2023/02"	"Non-Injury, no intent classified"	"9"	2419	Not Applicable	Not Applicable
	"Iowa"	"19"	"Mar., 2023 (provisional)"	"2023/03"	"Unintentional"	"1"	168	Not Applicable	Not Applicable
	"Iowa"	"19"	"Mar., 2023 (provisional)"	"2023/03"	"Suicide"	"2"	46	Not Applicable	Not Applicable
	"Iowa"	"19"	"Mar., 2023 (provisional)"	"2023/03"	"Non-Injury, no intent classified"	"9"	2658	Not Applicable	Not Applicable
	"Iowa"	"19"	"Apr., 2023 (provisional)"	"2023/04"	"Unintentional"	"1"	144	Not Applicable	Not Applicable
	"Iowa"	"19"	"Apr., 2023 (provisional)"	"2023/04"	"Suicide"	"2"	37	Not Applicable	Not Applicable
	"Iowa"	"19"	"Apr., 2023 (provisional)"	"2023/04"	"Non-Injury, no intent classified"	"9"	2423	Not Applicable	Not Applicable
