"Notes"	"Residence Census Region"	"Residence Census Region Code"	"Month"	"Month Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"Census Region 2: Midwest"	"CENS-R2"	"Mar., 2020"	"2020/03"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	605	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Mar., 2020"	"2020/03"	"#COVID-19 (U07.1)"	"GR113-137"	1003	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Apr., 2020"	"2020/04"	"#Septicemia (A40-A41)"	"GR113-010"	756	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Apr., 2020"	"2020/04"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	10975	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Apr., 2020"	"2020/04"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	2016	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Apr., 2020"	"2020/04"	"#Alzheimer disease (G30)"	"GR113-052"	2861	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Apr., 2020"	"2020/04"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	13335	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Apr., 2020"	"2020/04"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	3028	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Apr., 2020"	"2020/04"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	1165	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Apr., 2020"	"2020/04"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	3233	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Apr., 2020"	"2020/04"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	876	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Apr., 2020"	"2020/04"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	1057	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Apr., 2020"	"2020/04"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	585	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Apr., 2020"	"2020/04"	"#COVID-19 (U07.1)"	"GR113-137"	9404	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"May, 2020"	"2020/05"	"#Septicemia (A40-A41)"	"GR113-010"	717	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"May, 2020"	"2020/05"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11187	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"May, 2020"	"2020/05"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1808	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"May, 2020"	"2020/05"	"#Alzheimer disease (G30)"	"GR113-052"	2433	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"May, 2020"	"2020/05"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	12842	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"May, 2020"	"2020/05"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	2888	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"May, 2020"	"2020/05"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	771	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"May, 2020"	"2020/05"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	2866	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"May, 2020"	"2020/05"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	774	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"May, 2020"	"2020/05"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	978	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"May, 2020"	"2020/05"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	552	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"May, 2020"	"2020/05"	"#COVID-19 (U07.1)"	"GR113-137"	7765	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Jun., 2020"	"2020/06"	"#Septicemia (A40-A41)"	"GR113-010"	705	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Jun., 2020"	"2020/06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	10856	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Jun., 2020"	"2020/06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1723	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Jun., 2020"	"2020/06"	"#Alzheimer disease (G30)"	"GR113-052"	2180	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Jun., 2020"	"2020/06"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	12055	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Jun., 2020"	"2020/06"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	2714	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Jun., 2020"	"2020/06"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	582	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Jun., 2020"	"2020/06"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	2530	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Jun., 2020"	"2020/06"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	720	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Jun., 2020"	"2020/06"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	965	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Jun., 2020"	"2020/06"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	533	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Jun., 2020"	"2020/06"	"#COVID-19 (U07.1)"	"GR113-137"	3157	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Jul., 2020"	"2020/07"	"#Septicemia (A40-A41)"	"GR113-010"	700	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Jul., 2020"	"2020/07"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11437	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Jul., 2020"	"2020/07"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1759	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Jul., 2020"	"2020/07"	"#Alzheimer disease (G30)"	"GR113-052"	2256	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Jul., 2020"	"2020/07"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	12475	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Jul., 2020"	"2020/07"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	2768	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Jul., 2020"	"2020/07"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	638	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Jul., 2020"	"2020/07"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	2710	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Jul., 2020"	"2020/07"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	741	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Jul., 2020"	"2020/07"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	1021	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Jul., 2020"	"2020/07"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	630	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Jul., 2020"	"2020/07"	"#COVID-19 (U07.1)"	"GR113-137"	2321	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Aug., 2020"	"2020/08"	"#Septicemia (A40-A41)"	"GR113-010"	757	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Aug., 2020"	"2020/08"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11718	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Aug., 2020"	"2020/08"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1690	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Aug., 2020"	"2020/08"	"#Alzheimer disease (G30)"	"GR113-052"	2325	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Aug., 2020"	"2020/08"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	12701	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Aug., 2020"	"2020/08"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	2773	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Aug., 2020"	"2020/08"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	653	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Aug., 2020"	"2020/08"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	2685	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Aug., 2020"	"2020/08"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	781	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Aug., 2020"	"2020/08"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	1039	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Aug., 2020"	"2020/08"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	576	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Aug., 2020"	"2020/08"	"#COVID-19 (U07.1)"	"GR113-137"	3046	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Sep., 2020"	"2020/09"	"#Septicemia (A40-A41)"	"GR113-010"	717	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Sep., 2020"	"2020/09"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11168	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Sep., 2020"	"2020/09"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1712	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Sep., 2020"	"2020/09"	"#Alzheimer disease (G30)"	"GR113-052"	2321	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Sep., 2020"	"2020/09"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	12317	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Sep., 2020"	"2020/09"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	2897	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Sep., 2020"	"2020/09"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	603	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Sep., 2020"	"2020/09"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	2708	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Sep., 2020"	"2020/09"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	721	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Sep., 2020"	"2020/09"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	928	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Sep., 2020"	"2020/09"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	590	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Sep., 2020"	"2020/09"	"#COVID-19 (U07.1)"	"GR113-137"	3290	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Oct., 2020"	"2020/10"	"#Septicemia (A40-A41)"	"GR113-010"	723	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Oct., 2020"	"2020/10"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11672	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Oct., 2020"	"2020/10"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1873	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Oct., 2020"	"2020/10"	"#Alzheimer disease (G30)"	"GR113-052"	2611	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Oct., 2020"	"2020/10"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	13238	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Oct., 2020"	"2020/10"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	3103	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Oct., 2020"	"2020/10"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	778	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Oct., 2020"	"2020/10"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	2879	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Oct., 2020"	"2020/10"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	846	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Oct., 2020"	"2020/10"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	1009	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Oct., 2020"	"2020/10"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	654	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Oct., 2020"	"2020/10"	"#COVID-19 (U07.1)"	"GR113-137"	7036	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Nov., 2020"	"2020/11"	"#Septicemia (A40-A41)"	"GR113-010"	806	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Nov., 2020"	"2020/11"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11393	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Nov., 2020"	"2020/11"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	2036	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Nov., 2020"	"2020/11"	"#Alzheimer disease (G30)"	"GR113-052"	2888	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Nov., 2020"	"2020/11"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	13821	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Nov., 2020"	"2020/11"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	3134	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Nov., 2020"	"2020/11"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	789	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Nov., 2020"	"2020/11"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	2992	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Nov., 2020"	"2020/11"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	828	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Nov., 2020"	"2020/11"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	1095	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Nov., 2020"	"2020/11"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	713	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Nov., 2020"	"2020/11"	"#COVID-19 (U07.1)"	"GR113-137"	18722	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Dec., 2020"	"2020/12"	"#Septicemia (A40-A41)"	"GR113-010"	810	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Dec., 2020"	"2020/12"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11757	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Dec., 2020"	"2020/12"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	2146	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Dec., 2020"	"2020/12"	"#Alzheimer disease (G30)"	"GR113-052"	3077	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Dec., 2020"	"2020/12"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	14699	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Dec., 2020"	"2020/12"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	3404	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Dec., 2020"	"2020/12"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	939	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Dec., 2020"	"2020/12"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	3174	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Dec., 2020"	"2020/12"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	909	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Dec., 2020"	"2020/12"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	1122	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Dec., 2020"	"2020/12"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	799	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Dec., 2020"	"2020/12"	"#COVID-19 (U07.1)"	"GR113-137"	23724	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Jan., 2021"	"2021/01"	"#Septicemia (A40-A41)"	"GR113-010"	830	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Jan., 2021"	"2021/01"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11550	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Jan., 2021"	"2021/01"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1933	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Jan., 2021"	"2021/01"	"#Alzheimer disease (G30)"	"GR113-052"	2632	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Jan., 2021"	"2021/01"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	14039	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Jan., 2021"	"2021/01"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	3149	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Jan., 2021"	"2021/01"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	840	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Jan., 2021"	"2021/01"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	2866	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Jan., 2021"	"2021/01"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	838	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Jan., 2021"	"2021/01"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	1229	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Jan., 2021"	"2021/01"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	628	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Jan., 2021"	"2021/01"	"#COVID-19 (U07.1)"	"GR113-137"	14370	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Feb., 2021"	"2021/02"	"#Septicemia (A40-A41)"	"GR113-010"	728	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Feb., 2021"	"2021/02"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	10573	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Feb., 2021"	"2021/02"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1803	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Feb., 2021"	"2021/02"	"#Alzheimer disease (G30)"	"GR113-052"	2092	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Feb., 2021"	"2021/02"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	12445	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Feb., 2021"	"2021/02"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	2843	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Feb., 2021"	"2021/02"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	647	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Feb., 2021"	"2021/02"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	2547	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Feb., 2021"	"2021/02"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	733	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Feb., 2021"	"2021/02"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	1011	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Feb., 2021"	"2021/02"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	546	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Feb., 2021"	"2021/02"	"#COVID-19 (U07.1)"	"GR113-137"	5238	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Mar., 2021"	"2021/03"	"#Septicemia (A40-A41)"	"GR113-010"	781	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Mar., 2021"	"2021/03"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11247	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Mar., 2021"	"2021/03"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1811	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Mar., 2021"	"2021/03"	"#Alzheimer disease (G30)"	"GR113-052"	2024	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Mar., 2021"	"2021/03"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	12714	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Mar., 2021"	"2021/03"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	2957	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Mar., 2021"	"2021/03"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	671	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Mar., 2021"	"2021/03"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	2671	Not Applicable	Not Applicable
