"Notes"	"Residence State"	"Residence State Code"	"Gender"	"Gender Code"	"Month"	"Month Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"Indiana"	"18"	"Female"	"F"	"Oct., 2024 (provisional)"	"2024/10"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	134	Not Applicable	Not Applicable
	"Indiana"	"18"	"Female"	"F"	"Oct., 2024 (provisional)"	"2024/10"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	24	Not Applicable	Not Applicable
	"Indiana"	"18"	"Female"	"F"	"Oct., 2024 (provisional)"	"2024/10"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	151	Not Applicable	Not Applicable
	"Indiana"	"18"	"Female"	"F"	"Oct., 2024 (provisional)"	"2024/10"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	44	Not Applicable	Not Applicable
	"Indiana"	"18"	"Female"	"F"	"Oct., 2024 (provisional)"	"2024/10"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	50	Not Applicable	Not Applicable
	"Indiana"	"18"	"Female"	"F"	"Oct., 2024 (provisional)"	"2024/10"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	36	Not Applicable	Not Applicable
	"Indiana"	"18"	"Female"	"F"	"Oct., 2024 (provisional)"	"2024/10"	"#COVID-19 (U07.1)"	"GR113-137"	23	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Jan., 2020"	"2020/01"	"#Septicemia (A40-A41)"	"GR113-010"	52	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Jan., 2020"	"2020/01"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	618	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Jan., 2020"	"2020/01"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	124	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Jan., 2020"	"2020/01"	"#Alzheimer disease (G30)"	"GR113-052"	69	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Jan., 2020"	"2020/01"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	742	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Jan., 2020"	"2020/01"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	138	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Jan., 2020"	"2020/01"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	47	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Jan., 2020"	"2020/01"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	227	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	52	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Jan., 2020"	"2020/01"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	81	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	16	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Feb., 2020"	"2020/02"	"#Septicemia (A40-A41)"	"GR113-010"	41	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Feb., 2020"	"2020/02"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	572	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Feb., 2020"	"2020/02"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	98	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Feb., 2020"	"2020/02"	"#Alzheimer disease (G30)"	"GR113-052"	46	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Feb., 2020"	"2020/02"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	687	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Feb., 2020"	"2020/02"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	144	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Feb., 2020"	"2020/02"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	68	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Feb., 2020"	"2020/02"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	184	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Feb., 2020"	"2020/02"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	56	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Feb., 2020"	"2020/02"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	56	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Feb., 2020"	"2020/02"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	11	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Mar., 2020"	"2020/03"	"#Septicemia (A40-A41)"	"GR113-010"	45	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Mar., 2020"	"2020/03"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	624	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Mar., 2020"	"2020/03"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	100	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Mar., 2020"	"2020/03"	"#Alzheimer disease (G30)"	"GR113-052"	81	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Mar., 2020"	"2020/03"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	715	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Mar., 2020"	"2020/03"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	142	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Mar., 2020"	"2020/03"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	80	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Mar., 2020"	"2020/03"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	206	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Mar., 2020"	"2020/03"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	62	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Mar., 2020"	"2020/03"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	64	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Mar., 2020"	"2020/03"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	15	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Mar., 2020"	"2020/03"	"#COVID-19 (U07.1)"	"GR113-137"	72	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Apr., 2020"	"2020/04"	"#Septicemia (A40-A41)"	"GR113-010"	41	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Apr., 2020"	"2020/04"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	570	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Apr., 2020"	"2020/04"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	108	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Apr., 2020"	"2020/04"	"#Alzheimer disease (G30)"	"GR113-052"	66	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Apr., 2020"	"2020/04"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	670	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Apr., 2020"	"2020/04"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	106	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Apr., 2020"	"2020/04"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	57	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Apr., 2020"	"2020/04"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	182	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Apr., 2020"	"2020/04"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	54	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Apr., 2020"	"2020/04"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	55	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Apr., 2020"	"2020/04"	"#COVID-19 (U07.1)"	"GR113-137"	567	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"May, 2020"	"2020/05"	"#Septicemia (A40-A41)"	"GR113-010"	44	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"May, 2020"	"2020/05"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	580	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"May, 2020"	"2020/05"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	100	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"May, 2020"	"2020/05"	"#Alzheimer disease (G30)"	"GR113-052"	73	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"May, 2020"	"2020/05"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	699	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"May, 2020"	"2020/05"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	119	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"May, 2020"	"2020/05"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	27	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"May, 2020"	"2020/05"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	169	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"May, 2020"	"2020/05"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	40	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"May, 2020"	"2020/05"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	59	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"May, 2020"	"2020/05"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	13	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"May, 2020"	"2020/05"	"#COVID-19 (U07.1)"	"GR113-137"	401	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Jun., 2020"	"2020/06"	"#Septicemia (A40-A41)"	"GR113-010"	46	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Jun., 2020"	"2020/06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	606	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Jun., 2020"	"2020/06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	150	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Jun., 2020"	"2020/06"	"#Alzheimer disease (G30)"	"GR113-052"	57	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Jun., 2020"	"2020/06"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	654	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Jun., 2020"	"2020/06"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	102	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Jun., 2020"	"2020/06"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	26	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Jun., 2020"	"2020/06"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	149	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Jun., 2020"	"2020/06"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	30	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Jun., 2020"	"2020/06"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	50	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Jun., 2020"	"2020/06"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	14	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Jun., 2020"	"2020/06"	"#COVID-19 (U07.1)"	"GR113-137"	177	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Jul., 2020"	"2020/07"	"#Septicemia (A40-A41)"	"GR113-010"	45	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Jul., 2020"	"2020/07"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	619	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Jul., 2020"	"2020/07"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	113	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Jul., 2020"	"2020/07"	"#Alzheimer disease (G30)"	"GR113-052"	60	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Jul., 2020"	"2020/07"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	673	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Jul., 2020"	"2020/07"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	110	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Jul., 2020"	"2020/07"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	30	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Jul., 2020"	"2020/07"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	161	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Jul., 2020"	"2020/07"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	46	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Jul., 2020"	"2020/07"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	52	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Jul., 2020"	"2020/07"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	30	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Jul., 2020"	"2020/07"	"#COVID-19 (U07.1)"	"GR113-137"	151	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Aug., 2020"	"2020/08"	"#Septicemia (A40-A41)"	"GR113-010"	31	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Aug., 2020"	"2020/08"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	578	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Aug., 2020"	"2020/08"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	106	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Aug., 2020"	"2020/08"	"#Alzheimer disease (G30)"	"GR113-052"	75	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Aug., 2020"	"2020/08"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	691	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Aug., 2020"	"2020/08"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	93	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Aug., 2020"	"2020/08"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	22	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Aug., 2020"	"2020/08"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	178	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Aug., 2020"	"2020/08"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	42	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Aug., 2020"	"2020/08"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	64	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Aug., 2020"	"2020/08"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	20	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Aug., 2020"	"2020/08"	"#COVID-19 (U07.1)"	"GR113-137"	176	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Sep., 2020"	"2020/09"	"#Septicemia (A40-A41)"	"GR113-010"	47	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Sep., 2020"	"2020/09"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	570	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Sep., 2020"	"2020/09"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	108	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Sep., 2020"	"2020/09"	"#Alzheimer disease (G30)"	"GR113-052"	66	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Sep., 2020"	"2020/09"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	623	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Sep., 2020"	"2020/09"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	105	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Sep., 2020"	"2020/09"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	20	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Sep., 2020"	"2020/09"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	145	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Sep., 2020"	"2020/09"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	36	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Sep., 2020"	"2020/09"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	59	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Sep., 2020"	"2020/09"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	19	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Sep., 2020"	"2020/09"	"#COVID-19 (U07.1)"	"GR113-137"	182	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Oct., 2020"	"2020/10"	"#Septicemia (A40-A41)"	"GR113-010"	49	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Oct., 2020"	"2020/10"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	624	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Oct., 2020"	"2020/10"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	102	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Oct., 2020"	"2020/10"	"#Alzheimer disease (G30)"	"GR113-052"	64	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Oct., 2020"	"2020/10"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	688	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Oct., 2020"	"2020/10"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	137	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Oct., 2020"	"2020/10"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	37	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Oct., 2020"	"2020/10"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	174	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Oct., 2020"	"2020/10"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	41	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Oct., 2020"	"2020/10"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	58	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Oct., 2020"	"2020/10"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	19	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Oct., 2020"	"2020/10"	"#COVID-19 (U07.1)"	"GR113-137"	388	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Nov., 2020"	"2020/11"	"#Septicemia (A40-A41)"	"GR113-010"	47	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Nov., 2020"	"2020/11"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	609	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Nov., 2020"	"2020/11"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	128	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Nov., 2020"	"2020/11"	"#Alzheimer disease (G30)"	"GR113-052"	76	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Nov., 2020"	"2020/11"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	748	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Nov., 2020"	"2020/11"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	116	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Nov., 2020"	"2020/11"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	30	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Nov., 2020"	"2020/11"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	177	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Nov., 2020"	"2020/11"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	37	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Nov., 2020"	"2020/11"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	63	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Nov., 2020"	"2020/11"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	20	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Nov., 2020"	"2020/11"	"#COVID-19 (U07.1)"	"GR113-137"	925	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Dec., 2020"	"2020/12"	"#Septicemia (A40-A41)"	"GR113-010"	40	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Dec., 2020"	"2020/12"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	625	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Dec., 2020"	"2020/12"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	144	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Dec., 2020"	"2020/12"	"#Alzheimer disease (G30)"	"GR113-052"	74	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Dec., 2020"	"2020/12"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	788	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Dec., 2020"	"2020/12"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	134	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Dec., 2020"	"2020/12"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	49	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Dec., 2020"	"2020/12"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	207	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Dec., 2020"	"2020/12"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	44	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Dec., 2020"	"2020/12"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	74	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Dec., 2020"	"2020/12"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	26	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Dec., 2020"	"2020/12"	"#COVID-19 (U07.1)"	"GR113-137"	1301	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Jan., 2021"	"2021/01"	"#Septicemia (A40-A41)"	"GR113-010"	43	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Jan., 2021"	"2021/01"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	607	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Jan., 2021"	"2021/01"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	135	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Jan., 2021"	"2021/01"	"#Alzheimer disease (G30)"	"GR113-052"	63	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Jan., 2021"	"2021/01"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	728	Not Applicable	Not Applicable
	"Indiana"	"18"	"Male"	"M"	"Jan., 2021"	"2021/01"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	143	Not Applicable	Not Applicable
